date,price,unit,title
06/30/2023,3.12,%,CPI
05/31/2023,3.29,%,CPI
04/30/2023,3.55,%,CPI
03/31/2023,3.84,%,CPI
02/28/2023,4.18,%,CPI
01/31/2023,4.6,%,CPI
12/31/2022,4.89,%,CPI
11/30/2022,3.15,%,CPI
10/31/2022,3.02,%,CPI
09/30/2022,2.89,%,CPI
08/31/2022,2.73,%,CPI
07/31/2022,2.58,%,CPI
06/30/2022,2.54,%,CPI
05/31/2022,2.44,%,CPI
04/30/2022,2.25,%,CPI
03/31/2022,2.1,%,CPI
02/28/2022,1.92,%,CPI
01/31/2022,1.68,%,CPI
12/31/2021,1.94,%,CPI
11/30/2021,1.89,%,CPI
10/31/2021,1.84,%,CPI
09/30/2021,1.81,%,CPI
08/31/2021,1.82,%,CPI
07/31/2021,1.79,%,CPI
06/30/2021,1.64,%,CPI
05/31/2021,1.47,%,CPI
04/30/2021,1.29,%,CPI
03/31/2021,0.89,%,CPI
02/28/2021,0.29,%,CPI
01/31/2021,-0.14,%,CPI
12/31/2020,-0.97,%,CPI
11/30/2020,3.23,%,CPI
10/31/2020,3.51,%,CPI
09/30/2020,3.71,%,CPI
08/31/2020,3.18,%,CPI
07/31/2020,3.96,%,CPI
06/30/2020,4.08,%,CPI
05/31/2020,4.19,%,CPI
04/30/2020,4.4,%,CPI
03/31/2020,4.9,%,CPI
02/29/2020,5.57,%,CPI
01/31/2020,5.91,%,CPI
12/31/2019,6.43,%,CPI
11/30/2019,2.8,%,CPI
10/31/2019,2.57,%,CPI
09/30/2019,2.48,%,CPI
08/31/2019,2.5,%,CPI
07/31/2019,2.57,%,CPI
06/30/2019,2.61,%,CPI
05/31/2019,2.64,%,CPI
04/30/2019,2.74,%,CPI
03/31/2019,2.71,%,CPI
02/28/2019,2.63,%,CPI
01/31/2019,2.6,%,CPI
12/31/2018,2.56,%,CPI
11/30/2018,3.54,%,CPI
10/31/2018,3.59,%,CPI
09/30/2018,3.6,%,CPI
08/31/2018,3.57,%,CPI
07/31/2018,3.52,%,CPI
06/30/2018,3.45,%,CPI
05/31/2018,3.29,%,CPI
04/30/2018,3.01,%,CPI
03/31/2018,2.8,%,CPI
02/28/2018,2.82,%,CPI
01/31/2018,2.9,%,CPI
12/31/2017,2.65,%,CPI
11/30/2017,3.52,%,CPI
10/31/2017,3.61,%,CPI
09/30/2017,3.71,%,CPI
08/31/2017,3.79,%,CPI
07/31/2017,3.84,%,CPI
06/30/2017,3.91,%,CPI
05/31/2017,4.14,%,CPI
04/30/2017,4.47,%,CPI
03/31/2017,4.79,%,CPI
02/28/2017,4.96,%,CPI
01/31/2017,5.12,%,CPI
