date,price,unit,title
04/30/2023,12096031,ty VND,Tong_tien_gui
03/31/2023,11987757,ty VND,Tong_tien_gui
02/28/2023,11944562,ty VND,Tong_tien_gui
01/31/2023,11795598,ty VND,Tong_tien_gui
12/31/2022,11748113,ty VND,Tong_tien_gui
11/30/2022,11819462,ty VND,Tong_tien_gui
10/31/2022,11553571,ty VND,Tong_tien_gui
09/30/2022,11426633,ty VND,Tong_tien_gui
08/31/2022,11420867,ty VND,Tong_tien_gui
07/31/2022,11314657,ty VND,Tong_tien_gui
06/30/2022,11394485,ty VND,Tong_tien_gui
05/31/2022,11468408,ty VND,Tong_tien_gui
04/30/2022,11375944,ty VND,Tong_tien_gui
03/31/2022,11327466,ty VND,Tong_tien_gui
02/28/2022,11339315,ty VND,Tong_tien_gui
01/31/2022,11096605,ty VND,Tong_tien_gui
12/31/2021,10980777,ty VND,Tong_tien_gui
11/30/2021,10945849,ty VND,Tong_tien_gui
10/31/2021,10680562,ty VND,Tong_tien_gui
09/30/2021,10550758,ty VND,Tong_tien_gui
08/31/2021,10550151,ty VND,Tong_tien_gui
07/31/2021,10437766,ty VND,Tong_tien_gui
06/30/2021,10379604,ty VND,Tong_tien_gui
05/31/2021,10404260,ty VND,Tong_tien_gui
04/30/2021,10312681,ty VND,Tong_tien_gui
03/31/2021,10240129,ty VND,Tong_tien_gui
02/28/2021,10169387,ty VND,Tong_tien_gui
01/31/2021,9979753,ty VND,Tong_tien_gui
12/31/2020,9983024,ty VND,Tong_tien_gui
11/30/2020,10019859,ty VND,Tong_tien_gui
10/31/2020,9697185,ty VND,Tong_tien_gui
09/30/2020,9541346,ty VND,Tong_tien_gui
08/31/2020,9483045,ty VND,Tong_tien_gui
07/31/2020,9327466,ty VND,Tong_tien_gui
06/30/2020,9219381,ty VND,Tong_tien_gui
05/31/2020,9209997,ty VND,Tong_tien_gui
04/30/2020,8996217,ty VND,Tong_tien_gui
03/31/2020,8798935,ty VND,Tong_tien_gui
02/29/2020,8820899,ty VND,Tong_tien_gui
01/31/2020,8789582,ty VND,Tong_tien_gui
12/31/2019,8739395,ty VND,Tong_tien_gui
11/30/2019,8792649,ty VND,Tong_tien_gui
10/31/2019,8567206,ty VND,Tong_tien_gui
09/30/2019,8471733,ty VND,Tong_tien_gui
08/31/2019,8421336,ty VND,Tong_tien_gui
07/31/2019,8283755,ty VND,Tong_tien_gui
06/30/2019,8249223,ty VND,Tong_tien_gui
05/31/2019,8233716,ty VND,Tong_tien_gui
04/30/2019,8102385,ty VND,Tong_tien_gui
03/31/2019,7925247,ty VND,Tong_tien_gui
02/28/2019,7886700,ty VND,Tong_tien_gui
01/31/2019,7784927,ty VND,Tong_tien_gui
12/31/2018,7729722,ty VND,Tong_tien_gui
11/30/2018,7717980,ty VND,Tong_tien_gui
10/31/2018,7611412,ty VND,Tong_tien_gui
09/30/2018,7569378,ty VND,Tong_tien_gui
08/31/2018,7497925,ty VND,Tong_tien_gui
07/31/2018,7453205,ty VND,Tong_tien_gui
06/30/2018,7412553,ty VND,Tong_tien_gui
05/31/2018,7432475,ty VND,Tong_tien_gui
04/30/2018,7337973,ty VND,Tong_tien_gui
03/31/2018,7197146,ty VND,Tong_tien_gui
02/28/2018,7089705,ty VND,Tong_tien_gui
01/31/2018,6926975,ty VND,Tong_tien_gui
12/31/2017,6885049,ty VND,Tong_tien_gui
11/30/2017,6843022,ty VND,Tong_tien_gui
10/31/2017,6762772,ty VND,Tong_tien_gui
09/30/2017,6640303,ty VND,Tong_tien_gui
08/31/2017,6637779,ty VND,Tong_tien_gui
07/31/2017,6554465,ty VND,Tong_tien_gui
06/30/2017,6486403,ty VND,Tong_tien_gui
05/31/2017,6428504,ty VND,Tong_tien_gui
04/30/2017,6368162,ty VND,Tong_tien_gui
03/31/2017,6193565,ty VND,Tong_tien_gui
02/28/2017,6196871,ty VND,Tong_tien_gui
01/31/2017,6084476,ty VND,Tong_tien_gui
12/31/2016,5961084,ty VND,Tong_tien_gui
11/30/2016,5998390,ty VND,Tong_tien_gui
10/31/2016,5925279,ty VND,Tong_tien_gui
09/30/2016,5854636,ty VND,Tong_tien_gui
08/31/2016,5829812,ty VND,Tong_tien_gui
07/31/2016,5690086,ty VND,Tong_tien_gui
06/30/2016,5635556,ty VND,Tong_tien_gui
05/31/2016,5638679,ty VND,Tong_tien_gui
04/30/2016,5484414,ty VND,Tong_tien_gui
03/31/2016,5354162,ty VND,Tong_tien_gui
02/29/2016,5309250,ty VND,Tong_tien_gui
01/31/2016,5158058,ty VND,Tong_tien_gui
12/31/2015,5059695,ty VND,Tong_tien_gui
11/30/2015,5096083,ty VND,Tong_tien_gui
10/31/2015,4954447,ty VND,Tong_tien_gui
09/30/2015,4882271,ty VND,Tong_tien_gui
08/31/2015,4870135,ty VND,Tong_tien_gui
07/31/2015,4800647,ty VND,Tong_tien_gui
06/30/2015,4745424,ty VND,Tong_tien_gui
05/31/2015,4731582,ty VND,Tong_tien_gui
04/30/2015,4611038,ty VND,Tong_tien_gui
03/31/2015,4536827,ty VND,Tong_tien_gui
02/28/2015,4538473,ty VND,Tong_tien_gui
01/31/2015,4438483,ty VND,Tong_tien_gui
12/31/2014,4465075,ty VND,Tong_tien_gui
11/30/2014,4457956,ty VND,Tong_tien_gui
10/31/2014,4296766,ty VND,Tong_tien_gui
09/30/2014,4235970,ty VND,Tong_tien_gui
08/31/2014,4203645,ty VND,Tong_tien_gui
07/31/2014,4105188,ty VND,Tong_tien_gui
06/30/2014,4049316,ty VND,Tong_tien_gui
05/31/2014,4042654,ty VND,Tong_tien_gui
04/30/2014,3932374,ty VND,Tong_tien_gui
03/31/2014,3886318,ty VND,Tong_tien_gui
02/28/2014,3857345,ty VND,Tong_tien_gui
01/31/2014,3786425,ty VND,Tong_tien_gui
12/31/2013,3668169,ty VND,Tong_tien_gui
11/30/2013,3734568,ty VND,Tong_tien_gui
