08/05/2023,,VND/TSC
08/04/2023,,VND/TSC
08/03/2023,,VND/TSC
08/02/2023,260,VND/TSC
08/01/2023,260,VND/TSC
07/31/2023,260,VND/TSC
07/30/2023,260,VND/TSC
07/29/2023,260,VND/TSC
07/28/2023,260,VND/TSC
07/27/2023,260,VND/TSC
07/26/2023,260,VND/TSC
07/25/2023,260,VND/TSC
07/24/2023,260,VND/TSC
07/23/2023,260,VND/TSC
07/22/2023,260,VND/TSC
07/21/2023,260,VND/TSC
07/20/2023,260,VND/TSC
07/19/2023,260,VND/TSC
07/18/2023,260,VND/TSC
07/17/2023,260,VND/TSC
07/16/2023,260,VND/TSC
07/15/2023,260,VND/TSC
07/14/2023,260,VND/TSC
07/13/2023,260,VND/TSC
07/12/2023,260,VND/TSC
07/11/2023,260,VND/TSC
07/10/2023,267,VND/TSC
07/09/2023,267,VND/TSC
07/08/2023,267,VND/TSC
07/07/2023,267,VND/TSC
07/06/2023,267,VND/TSC
07/05/2023,267,VND/TSC
07/04/2023,267,VND/TSC
07/03/2023,267,VND/TSC
07/02/2023,267,VND/TSC
07/01/2023,267,VND/TSC
06/30/2023,267,VND/TSC
06/29/2023,267,VND/TSC
06/28/2023,267,VND/TSC
06/27/2023,267,VND/TSC
06/26/2023,267,VND/TSC
06/25/2023,267,VND/TSC
06/24/2023,267,VND/TSC
06/23/2023,267,VND/TSC
06/22/2023,267,VND/TSC
06/21/2023,267,VND/TSC
06/20/2023,267,VND/TSC
06/19/2023,267,VND/TSC
06/18/2023,270,VND/TSC
06/17/2023,270,VND/TSC
06/16/2023,270,VND/TSC
06/15/2023,270,VND/TSC
06/14/2023,270,VND/TSC
06/13/2023,270,VND/TSC
06/12/2023,270,VND/TSC
06/11/2023,270,VND/TSC
06/10/2023,270,VND/TSC
06/09/2023,275,VND/TSC
06/08/2023,275,VND/TSC
06/07/2023,275,VND/TSC
06/06/2023,275,VND/TSC
06/05/2023,275,VND/TSC
06/04/2023,275,VND/TSC
06/03/2023,275,VND/TSC
06/02/2023,275,VND/TSC
06/01/2023,275,VND/TSC
05/31/2023,275,VND/TSC
05/30/2023,275,VND/TSC
05/29/2023,275,VND/TSC
05/28/2023,275,VND/TSC
05/27/2023,275,VND/TSC
05/26/2023,275,VND/TSC
05/25/2023,275,VND/TSC
05/24/2023,275,VND/TSC
05/23/2023,275,VND/TSC
05/22/2023,275,VND/TSC
05/21/2023,275,VND/TSC
05/20/2023,275,VND/TSC
05/19/2023,275,VND/TSC
05/18/2023,275,VND/TSC
05/17/2023,275,VND/TSC
05/16/2023,275,VND/TSC
05/15/2023,275,VND/TSC
05/14/2023,275,VND/TSC
05/13/2023,275,VND/TSC
05/12/2023,275,VND/TSC
05/11/2023,275,VND/TSC
05/10/2023,275,VND/TSC
05/09/2023,255,VND/TSC
05/08/2023,255,VND/TSC
05/07/2023,255,VND/TSC
05/06/2023,255,VND/TSC
05/05/2023,255,VND/TSC
05/04/2023,255,VND/TSC
05/03/2023,255,VND/TSC
05/02/2023,255,VND/TSC
05/01/2023,255,VND/TSC
04/30/2023,255,VND/TSC
04/29/2023,275,VND/TSC
04/28/2023,275,VND/TSC
04/27/2023,275,VND/TSC
04/26/2023,275,VND/TSC
04/25/2023,275,VND/TSC
04/24/2023,275,VND/TSC
04/23/2023,275,VND/TSC
04/22/2023,275,VND/TSC
04/21/2023,275,VND/TSC
04/20/2023,275,VND/TSC
04/19/2023,275,VND/TSC
04/18/2023,275,VND/TSC
04/17/2023,275,VND/TSC
04/16/2023,275,VND/TSC
04/15/2023,275,VND/TSC
04/14/2023,275,VND/TSC
04/13/2023,275,VND/TSC
04/12/2023,275,VND/TSC
04/11/2023,275,VND/TSC
04/10/2023,275,VND/TSC
04/09/2023,275,VND/TSC
04/08/2023,275,VND/TSC
04/07/2023,275,VND/TSC
04/06/2023,275,VND/TSC
04/05/2023,275,VND/TSC
04/04/2023,275,VND/TSC
04/03/2023,275,VND/TSC
04/02/2023,275,VND/TSC
04/01/2023,275,VND/TSC
03/31/2023,275,VND/TSC
03/30/2023,275,VND/TSC
03/29/2023,275,VND/TSC
03/28/2023,275,VND/TSC
03/27/2023,275,VND/TSC
03/26/2023,275,VND/TSC
03/25/2023,275,VND/TSC
03/24/2023,275,VND/TSC
03/23/2023,275,VND/TSC
03/22/2023,275,VND/TSC
03/21/2023,275,VND/TSC
03/20/2023,275,VND/TSC
03/19/2023,275,VND/TSC
03/18/2023,275,VND/TSC
03/17/2023,275,VND/TSC
03/16/2023,275,VND/TSC
03/15/2023,275,VND/TSC
03/14/2023,275,VND/TSC
03/13/2023,275,VND/TSC
03/12/2023,275,VND/TSC
03/11/2023,275,VND/TSC
03/10/2023,275,VND/TSC
03/09/2023,275,VND/TSC
03/08/2023,275,VND/TSC
03/07/2023,275,VND/TSC
03/06/2023,275,VND/TSC
03/05/2023,275,VND/TSC
03/04/2023,275,VND/TSC
03/03/2023,275,VND/TSC
03/02/2023,275,VND/TSC
03/01/2023,275,VND/TSC
02/28/2023,275,VND/TSC
02/27/2023,275,VND/TSC
02/26/2023,275,VND/TSC
02/25/2023,275,VND/TSC
02/24/2023,275,VND/TSC
